Job Id,Qualifications,Work Type,Company Size,Job Posting Date,Job Title,Benefits,skills,Company,Min salary,Max Salary,Min Experience,Max Experience
2399927157417746,BBA,Full-Time,87097,2023-05-07,Social Media Coordinator,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Content creation (e.g., writing, editing, graphic design, video production) Content marketing Social media management SEO optimization Creative storytelling Audience engagement Analytics and reporting Adaptability Communication skills Creativity",Microsoft,65,109,4,14
173730032562686,M.Tech,Temporary,20926,2023-02-12,Project Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Project management Team leadership Risk management Budgeting Communication skills,Avantor,56,122,0,13
133344213969307,BCA,Temporary,128481,2022-07-25,HR Coordinator,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Recruitment process Candidate screening Applicant tracking systems Communication,Lear,59,124,5,15
1622175876527343,BBA,Full-Time,104684,2023-02-06,Systems Administrator,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,China Unicom,63,115,2,15
1103992110129992,MBA,Full-Time,76185,2023-08-24,Marketing Coordinator,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Event planning and management Budgeting and financial management Vendor and sponsor relations Promotion and publicity Event logistics and coordination skills,Expedia Group,65,119,1,13
1639236104333859,BBA,Temporary,40597,2022-11-08,Social Worker,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",School social work principles Student assessment and intervention Special education laws Individualized education plans (IEPs) Crisis management Collaboration with educators Family engagement Advocacy Empathy and communication Documentation Cultural competence Licensing and certification,Volkswagen Group,62,113,4,8
1578968449646798,M.Com,Part-Time,118838,2022-05-20,Substance Abuse Counselor,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Addiction counseling techniques Substance abuse treatment Counseling ethics,William Hill plc,59,115,5,12
2791063351804707,MBA,Intern,123360,2022-11-09,Key Account Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Account management Client relationship Sales strategy Business development Negotiation skills,SF Express,59,109,1,8
1467645114167676,MBA,Intern,106902,2023-01-12,Front-End Developer,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Web accessibility standards (e.g., WCAG) Assistive technologies Accessibility testing tools HTML and CSS for accessibility ARIA (Accessible Rich Internet Applications) User experience (UX) for accessibility Usability testing with individuals with disabilities Collaboration Attention to detail",Parker-Hannifin,57,89,5,8
2297801679399816,MCA,Temporary,87694,2022-04-19,HR Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Strategic HR planning Employee relations Talent management HR policy development Leadership skills,Conagra Brands,61,104,4,15
1356960251561225,M.Com,Part-Time,59532,2022-11-04,Project Coordinator,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Project planning and scheduling Budget management Risk assessment and mitigation Stakeholder communication Agile or Waterfall methodologies,Freeport-McMoRan,60,107,4,13
439898166117717,BBA,Part-Time,64639,2022-04-22,Landscape Architect,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Environmental design principles Sustainability concepts CAD and design software,Lumen Technologies,63,108,5,15
1160625574401344,M.Com,Part-Time,59341,2023-03-26,Software Architect,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Cloud computing platforms (AWS, Azure, etc.) Cloud security Containerization (Docker, Kubernetes)",PetroChina,59,81,1,15
2783324879122712,BA,Temporary,104938,2022-09-05,Data Analyst,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Deutsche Wohnen SE,59,85,4,14
2540908116042773,B.Tech,Full-Time,30402,2023-05-07,Aerospace Engineer,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Avionics systems Electronic warfare systems Radar systems Aircraft communication systems System integration Testing and validation,Bank of America,60,89,2,14
812951777084617,M.Com,Part-Time,111243,2022-09-09,Mechanical Designer,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Computer-aided design (CAD) software Technical drawing Blueprint interpretation Drafting standards Engineering principles Collaboration with engineers Problem-solving Attention to detail Communication skills 3D modeling (if applicable),ZTE Corporation,60,95,4,8
1887184038307333,BCA,Full-Time,85223,2023-06-04,Executive Assistant,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,Tractor Supply,61,102,2,13
1319926951882563,BCA,Contract,64057,2023-01-21,Data Entry Clerk,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Records management Data entry and retrieval Attention to detail,Masco,57,92,2,10
2496478047679970,B.Tech,Intern,16351,2021-11-17,Occupational Therapist,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Geriatric assessment and evaluation Geriatric-specific occupational therapy techniques Aging-related conditions (e.g., dementia, arthritis) Fall prevention strategies Care coordination with healthcare teams Assistive technology for seniors Patient advocacy Empathy and compassion Communication skills",General Mills,58,107,2,14
1851941033021127,M.Tech,Temporary,118326,2021-11-23,Business Analyst,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data analysis Data modeling Data visualization SQL Data tools (e.g., Tableau)",Indiabulls Housing Finance,65,126,5,15
2487331329794109,B.Tech,Part-Time,127109,2021-12-11,Pediatrician,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Pediatric surgery Surgical procedures for children Operating room protocols Patient care Surgical techniques Pediatric anesthesia,Parker-Hannifin,57,118,5,11
2850100543469483,M.Com,Temporary,108010,2022-10-17,Business Development Manager,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Partnership development Negotiation and collaboration Business development,V-Guard Industries,62,101,0,14
92863443950788,BA,Full-Time,90478,2023-05-18,Substance Abuse Counselor,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Addiction counseling techniques Substance abuse treatment Counseling ethics,Ambuja Cements,55,107,5,14
275054516332564,MCA,Temporary,89429,2022-11-03,Supply Chain Manager,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,"Revlon, Inc.",64,122,3,13
1520244224119331,B.Tech,Contract,73147,2022-09-14,Procurement Specialist,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Procurement processes Purchase order management Vendor communication Data analysis Inventory control,Baidu,63,85,0,13
258883055543912,BBA,Part-Time,46158,2022-11-09,Administrative Assistant,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)","The Goldman Sachs Group, Inc.",65,94,5,13
2266493193196759,MCA,Intern,120120,2022-10-21,Customer Support Specialist,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Help desk support Ticket resolution IT troubleshooting Customer service skills Technical knowledge Documentation and knowledge base maintenance Communication and interpersonal skills,Energy Transfer,56,100,4,14
757389703520783,M.Tech,Contract,24685,2023-04-25,Wedding Planner,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Wedding planning Vendor coordination Event management,Beacon Roofing Supply,58,128,1,11
2479239209880802,B.Tech,Temporary,21229,2022-02-04,Social Media Manager,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",WESCO International,57,115,2,9
3039727720459776,B.Com,Intern,98515,2022-12-22,Sales Manager,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Sales leadership Team management Sales strategy and planning,Nike,63,92,3,15
1123931993986502,M.Tech,Full-Time,64269,2022-05-18,SEO Specialist,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Technical SEO audits Website crawl analysis Schema markup XML sitemaps Canonicalization,Mahindra & Mahindra Financial Services,60,80,0,8
242929111257975,BCA,Full-Time,121298,2021-10-04,Software Engineer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Proficiency in HTML, CSS, and JavaScript Experience with frontend frameworks like React, Angular, or Vue.js Responsive web design Cross-browser compatibility Version control (e.g., Git) Frontend performance optimization",Admiral Group,55,130,1,14
542313571344899,M.Tech,Contract,14242,2022-01-01,Social Media Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Albertsons,63,124,0,11
1789946949743700,BA,Contract,96353,2022-03-14,Finance Manager,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Treasury management Cash flow analysis Risk management Financial forecasting Banking relations,Beacon Roofing Supply,56,86,5,13
2895919806537087,MBA,Intern,74317,2021-11-04,Brand Manager,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Brand strategy development Market research and analysis Competitive analysis Brand positioning and messaging Creative direction and collaboration,McKesson,65,126,3,13
2272595761802362,MBA,Temporary,74007,2023-01-17,Financial Advisor,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Wealth management strategies Asset allocation Estate planning Tax management Client relationship management,The Walt Disney Company,62,94,5,14
1382632259962896,MBA,Contract,115354,2022-01-19,Data Analyst,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",WHSmith,61,91,0,15
356808789524084,B.Com,Contract,39900,2022-10-24,Substance Abuse Counselor,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Addiction counseling techniques Substance abuse treatment Counseling ethics,Berger Paints India Limited,57,85,2,15
185221008514491,BA,Temporary,39930,2023-06-10,Marketing Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Product positioning and messaging Market research and analysis Product launch planning Competitive analysis Marketing collateral creation Pricing strategies Cross-functional collaboration,PVH,56,94,3,13
1643493569219840,MCA,Temporary,38304,2023-06-20,Copywriter,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Technical writing Documentation User manuals Technical specifications Industry-specific terminology Research skills,Caterpillar,63,106,4,14
1306372860979624,MCA,Full-Time,120097,2022-02-21,Environmental Consultant,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Environmental compliance Regulatory requirements Environmental impact assessments Reporting Environmental regulations Auditing,Gree Electric Appliances,61,106,5,12
2811248831473878,B.Com,Intern,16855,2022-04-14,Content Writer,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Technical documentation Technical knowledge Writing skills Editing User manuals,Advanced Micro Devices,59,95,5,11
630132607411404,BA,Part-Time,86091,2022-09-22,Art Director,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Creative leadership Art direction Concept development Visual design Advertising and marketing expertise,WestRock,56,85,5,11
1936146874750846,M.Tech,Part-Time,79446,2021-10-24,Digital Marketing Specialist,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy",Coca-Cola,61,101,2,8
54877520728934,BA,Full-Time,119208,2022-09-28,Web Developer,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Server-side programming (e.g., Node.js, Python) Database management (e.g., SQL, MongoDB)",Hindalco Industries,59,85,1,14
2208590742500503,M.Com,Full-Time,110248,2022-11-01,Electrical Engineer,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Electronics design PCB layout Embedded systems Circuit analysis Troubleshooting,Tractor Supply,63,128,3,9
29921697139826,BBA,Temporary,16045,2021-11-15,Marketing Director,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Brand strategy Brand development Creative direction Brand management Market research,Devon Energy,61,106,5,14
13131095302014,MBA,Contract,21133,2022-10-07,Nurse Manager,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Nursing education Curriculum development Clinical instruction Assessment and evaluation Educational technology Communication skills,Hindalco Industries,58,87,1,11
1659671443223520,MCA,Full-Time,24734,2023-04-01,Account Director,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Account management Client relations Marketing strategies Campaign optimization Data analysis Communication skills,Crown Holdings,58,127,1,14
800577117397819,BBA,Full-Time,110699,2021-10-15,Key Account Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Account management Client relationship Sales strategy Business development Negotiation skills,Agricultural Bank of China,56,120,2,15
1768751957675505,MBA,Contract,133528,2022-05-15,Event Planner,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Wedding planning Venue selection Catering and menu planning Floral and decor design Wedding etiquette,UltraTech Cement,63,114,2,15
797632956977170,BA,Part-Time,110773,2022-08-12,Civil Engineer,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Transportation engineering Traffic analysis and planning Civil engineering software (e.g., MicroStation, AutoCAD Civil 3D) Roadway design Public transportation knowledge",Union Pacific,62,111,5,11
1962087617750891,M.Com,Intern,46285,2022-09-21,SEO Specialist,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Content strategy SEO content optimization Content marketing Keyword mapping Analytics,Northern Trust,65,82,0,9
324138026519908,B.Com,Part-Time,110653,2023-07-19,Purchasing Agent,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Supply chain logistics Inventory management Communication skills Problem-solving Vendor coordination,Ashtead Group,56,81,5,15
1425607880367725,B.Tech,Temporary,25630,2022-06-04,Project Manager,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Project management Team leadership Risk management Budgeting Communication skills,Skechers U.S.A.,65,123,1,15
2586636757797095,BCA,Temporary,62740,2023-02-01,Software Engineer,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)","Wirecard AG (Now defunct, due to bankruptcy)",56,93,5,9
2659369672661853,MBA,Full-Time,80458,2023-05-15,Speech Therapist,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Pediatric speech therapy Speech-language assessment Individualized treatment plans Child development Communication skills,Macy's,58,92,5,15
1645307133331834,PhD,Contract,108104,2023-07-21,Sales Representative,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Sales strategy and planning Account management Customer relationship management Solution selling Sales forecasting Contract negotiation Sales metrics and reporting,ABM Industries,64,126,2,15
1389541181785432,MBA,Temporary,116311,2022-05-02,IT Support Specialist,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Technical troubleshooting Customer service and communication Ticketing system usage Basic IT knowledge Problem-solving and critical-thinking skills,Baxter International,55,114,3,12
3009529788167860,M.Tech,Part-Time,125722,2022-03-29,Aerospace Engineer,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Aerospace engineering CAD software (e.g., AutoCAD) Aerodynamics Structural analysis Aircraft systems Safety regulations",HDFC Ltd,59,83,5,9
714402886864413,B.Tech,Full-Time,69618,2022-03-25,Executive Assistant,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,ZTE Corporation,55,89,2,9
1341330618632814,M.Com,Intern,85443,2022-10-10,Marketing Analyst,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Builders FirstSource,61,87,4,14
578905882031900,BCA,Contract,100943,2021-09-30,UX Researcher,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",User research methods Usability testing Data analysis and interpretation,InterContinental Hotels Group,60,104,1,12
2199888685536260,M.Tech,Contract,72256,2022-02-17,Digital Marketing Specialist,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising",Visa,63,108,3,9
107098198984919,MBA,Intern,56316,2022-12-05,Procurement Manager,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Unum Group,65,104,0,12
90301521715672,B.Tech,Contract,31410,2022-02-08,Investment Analyst,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,Plains GP Holdings,61,113,3,15
1122026964009852,B.Com,Part-Time,33460,2022-12-10,Project Coordinator,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Project planning and scheduling Budget management Risk assessment and mitigation Stakeholder communication Agile or Waterfall methodologies,O'Reilly Automotive,63,129,0,9
1498309571472352,MCA,Contract,76256,2022-10-19,Landscape Architect,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Environmental design principles Sustainability concepts CAD and design software,Deutsche Bahn AG,62,94,1,8
433030830241499,B.Tech,Contract,116977,2021-09-22,Social Worker,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Child welfare policies and regulations Child protective services Child development Crisis intervention Case management Cultural competence Interviewing and assessment skills Court procedures Documentation Empathy Communication skills,SF Express,61,98,2,11
1343623309495234,M.Com,Full-Time,49221,2023-04-12,Data Engineer,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages",The Coca-Cola Company,60,98,2,15
2175839326556457,PhD,Contract,29796,2022-10-14,Occupational Therapist,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Geriatric assessment and evaluation Geriatric-specific occupational therapy techniques Aging-related conditions (e.g., dementia, arthritis) Fall prevention strategies Care coordination with healthcare teams Assistive technology for seniors Patient advocacy Empathy and compassion Communication skills",McDonald's,59,119,5,14
370168440129297,BCA,Part-Time,128458,2022-05-04,Financial Advisor,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Investment strategies Portfolio management Financial planning Risk assessment Regulatory compliance,Verizon Communications,56,81,1,12
1541243246521829,B.Tech,Contract,22670,2023-06-27,Data Engineer,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Data architecture design Database management systems Data modeling,United Services Automobile Assn.,58,83,4,10
3084983053773234,M.Com,Intern,121722,2023-08-12,SEM Specialist,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Search engine marketing (SEM) Google Ads Bing Ads Keyword analysis Ad performance analysis SEM strategy development Bid management,UPL Limited,60,88,1,11
1839545614530180,PhD,Contract,51890,2022-11-29,Procurement Manager,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Global Partners,64,100,3,9
2393552671012878,BA,Contract,17359,2023-06-07,Supply Chain Manager,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Auto-Owners Insurance,65,109,0,11
43710040213167,M.Tech,Full-Time,127951,2023-03-19,Copywriter,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Creative writing Copywriting Advertising copy Content creation Brand storytelling Marketing campaigns Proofreading and editing,Fortune Brands Innovations,62,80,3,12
2182353594277319,MBA,Temporary,84350,2022-03-10,Electrical Designer,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",PCB design Electronics PCB layout software proficiency Circuit design Quality control,International Business Machines,55,88,2,15
2617904958030200,B.Com,Contract,44104,2023-05-11,Research Analyst,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Social science research methods Qualitative and quantitative data analysis Survey design and implementation Ethnographic research Interviewing skills Research ethics Statistical software (e.g., Stata, NVivo) Report writing Communication skills Critical thinking Empathy",DXC Technology,58,130,5,15
691401494456972,B.Com,Intern,113960,2022-02-10,Marketing Specialist,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Content strategy Content creation Blog management Content promotion SEO Analytics and reporting,Origin Energy,62,103,2,8
1500743518572109,BBA,Part-Time,88630,2021-11-01,Purchasing Agent,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Inventory control Demand forecasting Supply chain management Data analysis Warehouse management,Huawei Technologies,65,115,3,13
2805025790296759,M.Tech,Contract,31775,2023-01-14,Software Architect,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Solution design Technical architecture Cloud computing and software development knowledge,US Foods Holding,57,82,3,11
2410904126908865,BCA,Part-Time,75562,2021-10-02,Accountant,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Tax preparation Tax planning Tax regulations Accounting Tax software proficiency,Sonoco Products,61,103,1,8
1976602286127682,M.Com,Contract,56778,2022-02-03,Executive Assistant,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Project management Communication Time management Organization Problem-solving,Aviva,59,119,0,14
3022969739791295,MCA,Full-Time,38776,2022-11-16,QA Analyst,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Performance testing Load testing Stress testing Test scenarios Performance monitoring Benchmarking Performance analysis,Bristol-Myers Squibb,60,98,4,14
2860762139765012,MCA,Temporary,37560,2023-02-26,Sales Consultant,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Sales strategies Customer relationship management Sales techniques Product knowledge Client acquisition Negotiation skills,Sinochem Group,62,130,0,11
2076924576198679,BBA,Temporary,85870,2023-03-05,Market Research Analyst,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Market research methodologies Data collection and analysis Industry knowledge,Texas Instruments,60,97,5,9
3025311118312312,BCA,Intern,17399,2021-12-09,Substance Abuse Counselor,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Family counseling Marriage and family therapy Conflict resolution skills,Magellan Financial Group,58,81,4,14
2439885515278699,BBA,Part-Time,106264,2022-09-17,Software Engineer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)",HeidelbergCement AG,65,96,0,9
364096820652459,BA,Intern,134808,2023-05-18,Financial Advisor,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Wealth management strategies Asset allocation Estate planning Tax management Client relationship management,ON Semiconductor,56,127,0,13
887800062880760,M.Tech,Temporary,27479,2023-04-07,Administrative Assistant,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data entry accuracy and speed Database software (e.g., Microsoft Access, Excel) Attention to detail Time management Organization Multitasking Keyboarding skills Data verification Problem-solving Communication skills Computer proficiency",Bodycote,63,92,2,15
